representation,model,grouping,threshold,n_folds_used,n_folds_insufficient,metric,mean_value,n_sig_raw_p05,n_sig_BH_q05
structured,RandomForest,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0758,,
structured,RandomForest,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0443,2.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0168,4.0,4.0
structured,RandomForest,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0215,7.0,7.0
structured,RandomForest,LimitedEnglishConcentration,0.6,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.046,,
structured,RandomForest,LimitedEnglishConcentration,0.7,9,5,TPR,-0.0032,1.0,1.0
structured,RandomForest,LimitedEnglishConcentration,0.7,9,5,FPR,-0.0054,2.0,2.0
structured,RandomForest,LimitedEnglishConcentration,0.7,9,5,PPR,-0.005,3.0,3.0
structured,RandomForest,LimitedEnglishConcentration,0.7,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.7,9,5,EO_diff,0.0135,,
structured,RandomForest,LimitedEnglishConcentration,0.8,9,5,TPR,0.0007,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.8,9,5,FPR,-0.0001,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.8,9,5,PPR,0.0,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.8,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.8,9,5,EO_diff,0.0007,,
structured,RandomForest,LimitedEnglishConcentration,0.9,9,5,TPR,0.0,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.9,9,5,FPR,0.0,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.9,9,5,PPR,0.0,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.9,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.9,9,5,EO_diff,0.0,,
structured,RandomForest,SES_group,0.2,14,0,TPR,-0.0118,1.0,0.0
structured,RandomForest,SES_group,0.2,14,0,FPR,0.0374,8.0,8.0
structured,RandomForest,SES_group,0.2,14,0,PPR,0.0328,8.0,8.0
structured,RandomForest,SES_group,0.2,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.2,14,0,EO_diff,0.0475,,
structured,RandomForest,SES_group,0.3,14,0,TPR,0.0105,2.0,2.0
structured,RandomForest,SES_group,0.3,14,0,FPR,0.0483,8.0,8.0
structured,RandomForest,SES_group,0.3,14,0,PPR,0.0481,8.0,8.0
structured,RandomForest,SES_group,0.3,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.3,14,0,EO_diff,0.064,,
structured,RandomForest,SES_group,0.4,14,0,TPR,0.0361,4.0,0.0
structured,RandomForest,SES_group,0.4,14,0,FPR,0.0368,5.0,5.0
structured,RandomForest,SES_group,0.4,14,0,PPR,0.0433,7.0,7.0
structured,RandomForest,SES_group,0.4,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.4,14,0,EO_diff,0.0682,,
structured,RandomForest,SES_group,0.5,14,0,TPR,0.0417,4.0,4.0
structured,RandomForest,SES_group,0.5,14,0,FPR,0.0211,5.0,0.0
structured,RandomForest,SES_group,0.5,14,0,PPR,0.0293,5.0,4.0
structured,RandomForest,SES_group,0.5,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.5,14,0,EO_diff,0.0701,,
structured,RandomForest,SES_group,0.6,14,0,TPR,0.0228,3.0,1.0
structured,RandomForest,SES_group,0.6,14,0,FPR,0.009,3.0,1.0
structured,RandomForest,SES_group,0.6,14,0,PPR,0.0136,5.0,4.0
structured,RandomForest,SES_group,0.6,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.6,14,0,EO_diff,0.0539,,
structured,RandomForest,SES_group,0.7,14,0,TPR,0.0142,2.0,1.0
structured,RandomForest,SES_group,0.7,14,0,FPR,0.001,0.0,0.0
structured,RandomForest,SES_group,0.7,14,0,PPR,0.0036,1.0,1.0
structured,RandomForest,SES_group,0.7,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.7,14,0,EO_diff,0.0164,,
structured,RandomForest,SES_group,0.8,14,0,TPR,0.0006,0.0,0.0
structured,RandomForest,SES_group,0.8,14,0,FPR,-0.0,0.0,0.0
structured,RandomForest,SES_group,0.8,14,0,PPR,0.0001,0.0,0.0
structured,RandomForest,SES_group,0.8,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.8,14,0,EO_diff,0.0007,,
structured,RandomForest,SES_group,0.9,14,0,TPR,0.0,0.0,0.0
structured,RandomForest,SES_group,0.9,14,0,FPR,0.0,0.0,0.0
structured,RandomForest,SES_group,0.9,14,0,PPR,0.0,0.0,0.0
structured,RandomForest,SES_group,0.9,14,0,AUC,-0.0065,,
structured,RandomForest,SES_group,0.9,14,0,EO_diff,0.0,,
structured,RandomForest,WhiteConcentration,0.2,10,4,TPR,0.0034,0.0,0.0
structured,RandomForest,WhiteConcentration,0.2,10,4,FPR,0.0119,2.0,0.0
structured,RandomForest,WhiteConcentration,0.2,10,4,PPR,0.0104,2.0,0.0
structured,RandomForest,WhiteConcentration,0.2,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.2,10,4,EO_diff,0.0178,,
structured,RandomForest,WhiteConcentration,0.3,10,4,TPR,0.008,0.0,0.0
structured,RandomForest,WhiteConcentration,0.3,10,4,FPR,0.027,3.0,1.0
structured,RandomForest,WhiteConcentration,0.3,10,4,PPR,0.023,2.0,2.0
structured,RandomForest,WhiteConcentration,0.3,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.3,10,4,EO_diff,0.04,,
structured,RandomForest,WhiteConcentration,0.4,10,4,TPR,0.0243,0.0,0.0
structured,RandomForest,WhiteConcentration,0.4,10,4,FPR,0.0286,4.0,0.0
structured,RandomForest,WhiteConcentration,0.4,10,4,PPR,0.0263,4.0,3.0
structured,RandomForest,WhiteConcentration,0.4,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.4,10,4,EO_diff,0.0432,,
structured,RandomForest,WhiteConcentration,0.5,10,4,TPR,0.0267,0.0,0.0
structured,RandomForest,WhiteConcentration,0.5,10,4,FPR,0.0311,3.0,2.0
structured,RandomForest,WhiteConcentration,0.5,10,4,PPR,0.029,4.0,3.0
structured,RandomForest,WhiteConcentration,0.5,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.5,10,4,EO_diff,0.0617,,
structured,RandomForest,WhiteConcentration,0.6,10,4,TPR,0.0164,0.0,0.0
structured,RandomForest,WhiteConcentration,0.6,10,4,FPR,0.0106,3.0,1.0
structured,RandomForest,WhiteConcentration,0.6,10,4,PPR,0.0109,2.0,1.0
structured,RandomForest,WhiteConcentration,0.6,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.6,10,4,EO_diff,0.0397,,
structured,RandomForest,WhiteConcentration,0.7,10,4,TPR,0.0053,1.0,0.0
structured,RandomForest,WhiteConcentration,0.7,10,4,FPR,0.0062,1.0,1.0
structured,RandomForest,WhiteConcentration,0.7,10,4,PPR,0.0057,2.0,1.0
structured,RandomForest,WhiteConcentration,0.7,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.7,10,4,EO_diff,0.0222,,
structured,RandomForest,WhiteConcentration,0.8,10,4,TPR,0.0029,1.0,1.0
structured,RandomForest,WhiteConcentration,0.8,10,4,FPR,0.0,0.0,0.0
structured,RandomForest,WhiteConcentration,0.8,10,4,PPR,0.0005,1.0,1.0
structured,RandomForest,WhiteConcentration,0.8,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.8,10,4,EO_diff,0.0031,,
structured,RandomForest,WhiteConcentration,0.9,10,4,TPR,0.0,0.0,0.0
structured,RandomForest,WhiteConcentration,0.9,10,4,FPR,0.0,0.0,0.0
structured,RandomForest,WhiteConcentration,0.9,10,4,PPR,0.0,0.0,0.0
structured,RandomForest,WhiteConcentration,0.9,10,4,AUC,-0.0087,,
structured,RandomForest,WhiteConcentration,0.9,10,4,EO_diff,0.0,,
structured,XGBoost,AsianConcentration,0.2,7,7,TPR,-0.0093,0.0,0.0
structured,XGBoost,AsianConcentration,0.2,7,7,FPR,-0.028,5.0,5.0
structured,XGBoost,AsianConcentration,0.2,7,7,PPR,-0.0258,5.0,5.0
structured,XGBoost,AsianConcentration,0.2,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.2,7,7,EO_diff,0.0306,,
structured,XGBoost,AsianConcentration,0.3,7,7,TPR,-0.0194,1.0,0.0
structured,XGBoost,AsianConcentration,0.3,7,7,FPR,-0.0527,6.0,6.0
structured,XGBoost,AsianConcentration,0.3,7,7,PPR,-0.0493,6.0,6.0
structured,XGBoost,AsianConcentration,0.3,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.3,7,7,EO_diff,0.0621,,
structured,XGBoost,AsianConcentration,0.4,7,7,TPR,-0.0286,3.0,0.0
structured,XGBoost,AsianConcentration,0.4,7,7,FPR,-0.0651,6.0,6.0
structured,XGBoost,AsianConcentration,0.4,7,7,PPR,-0.0623,6.0,6.0
structured,XGBoost,AsianConcentration,0.4,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.4,7,7,EO_diff,0.082,,
structured,XGBoost,AsianConcentration,0.5,7,7,TPR,-0.0476,1.0,1.0
structured,XGBoost,AsianConcentration,0.5,7,7,FPR,-0.0521,6.0,6.0
structured,XGBoost,AsianConcentration,0.5,7,7,PPR,-0.0541,6.0,6.0
structured,XGBoost,AsianConcentration,0.5,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.5,7,7,EO_diff,0.0779,,
structured,XGBoost,AsianConcentration,0.6,7,7,TPR,-0.0546,1.0,1.0
structured,XGBoost,AsianConcentration,0.6,7,7,FPR,-0.0397,4.0,4.0
structured,XGBoost,AsianConcentration,0.6,7,7,PPR,-0.0434,4.0,4.0
structured,XGBoost,AsianConcentration,0.6,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.6,7,7,EO_diff,0.0754,,
structured,XGBoost,AsianConcentration,0.7,7,7,TPR,-0.0454,2.0,2.0
structured,XGBoost,AsianConcentration,0.7,7,7,FPR,-0.0158,4.0,1.0
structured,XGBoost,AsianConcentration,0.7,7,7,PPR,-0.0216,3.0,3.0
structured,XGBoost,AsianConcentration,0.7,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.7,7,7,EO_diff,0.0544,,
structured,XGBoost,AsianConcentration,0.8,7,7,TPR,0.0057,0.0,0.0
structured,XGBoost,AsianConcentration,0.8,7,7,FPR,-0.0027,0.0,0.0
structured,XGBoost,AsianConcentration,0.8,7,7,PPR,-0.0016,0.0,0.0
structured,XGBoost,AsianConcentration,0.8,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.8,7,7,EO_diff,0.0156,,
structured,XGBoost,AsianConcentration,0.9,7,7,TPR,0.0003,0.0,0.0
structured,XGBoost,AsianConcentration,0.9,7,7,FPR,0.0001,0.0,0.0
structured,XGBoost,AsianConcentration,0.9,7,7,PPR,0.0001,0.0,0.0
structured,XGBoost,AsianConcentration,0.9,7,7,AUC,0.0042,,
structured,XGBoost,AsianConcentration,0.9,7,7,EO_diff,0.0003,,
structured,XGBoost,BlackConcentration,0.2,12,2,TPR,-0.0049,0.0,0.0
structured,XGBoost,BlackConcentration,0.2,12,2,FPR,0.0018,3.0,0.0
structured,XGBoost,BlackConcentration,0.2,12,2,PPR,0.0013,2.0,0.0
structured,XGBoost,BlackConcentration,0.2,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.2,12,2,EO_diff,0.0152,,
structured,XGBoost,BlackConcentration,0.3,12,2,TPR,0.0055,0.0,0.0
structured,XGBoost,BlackConcentration,0.3,12,2,FPR,-0.0004,2.0,1.0
structured,XGBoost,BlackConcentration,0.3,12,2,PPR,0.0017,2.0,1.0
structured,XGBoost,BlackConcentration,0.3,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.3,12,2,EO_diff,0.0298,,
structured,XGBoost,BlackConcentration,0.4,12,2,TPR,0.0051,0.0,0.0
structured,XGBoost,BlackConcentration,0.4,12,2,FPR,-0.0132,3.0,1.0
structured,XGBoost,BlackConcentration,0.4,12,2,PPR,-0.0082,3.0,2.0
structured,XGBoost,BlackConcentration,0.4,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.4,12,2,EO_diff,0.039,,
structured,XGBoost,BlackConcentration,0.5,12,2,TPR,0.0105,1.0,0.0
structured,XGBoost,BlackConcentration,0.5,12,2,FPR,-0.0031,2.0,2.0
structured,XGBoost,BlackConcentration,0.5,12,2,PPR,0.0018,2.0,2.0
structured,XGBoost,BlackConcentration,0.5,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.5,12,2,EO_diff,0.0426,,
structured,XGBoost,BlackConcentration,0.6,12,2,TPR,0.0118,2.0,0.0
structured,XGBoost,BlackConcentration,0.6,12,2,FPR,-0.0047,3.0,0.0
structured,XGBoost,BlackConcentration,0.6,12,2,PPR,0.0003,3.0,3.0
structured,XGBoost,BlackConcentration,0.6,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.6,12,2,EO_diff,0.0599,,
structured,XGBoost,BlackConcentration,0.7,12,2,TPR,0.0341,1.0,0.0
structured,XGBoost,BlackConcentration,0.7,12,2,FPR,0.0031,1.0,0.0
structured,XGBoost,BlackConcentration,0.7,12,2,PPR,0.0093,4.0,3.0
structured,XGBoost,BlackConcentration,0.7,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.7,12,2,EO_diff,0.0476,,
structured,XGBoost,BlackConcentration,0.8,12,2,TPR,0.0111,1.0,0.0
structured,XGBoost,BlackConcentration,0.8,12,2,FPR,-0.0018,0.0,0.0
structured,XGBoost,BlackConcentration,0.8,12,2,PPR,0.0007,1.0,0.0
structured,XGBoost,BlackConcentration,0.8,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.8,12,2,EO_diff,0.0209,,
structured,XGBoost,BlackConcentration,0.9,12,2,TPR,-0.0011,0.0,0.0
structured,XGBoost,BlackConcentration,0.9,12,2,FPR,0.0,0.0,0.0
structured,XGBoost,BlackConcentration,0.9,12,2,PPR,-0.0002,0.0,0.0
structured,XGBoost,BlackConcentration,0.9,12,2,AUC,0.0129,,
structured,XGBoost,BlackConcentration,0.9,12,2,EO_diff,0.0011,,
structured,XGBoost,ForeignBornConcentration,0.2,9,5,TPR,-0.0086,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.2,9,5,FPR,-0.0254,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.2,9,5,PPR,-0.0234,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.2,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.2,9,5,EO_diff,0.0287,,
structured,XGBoost,ForeignBornConcentration,0.3,9,5,TPR,-0.0211,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.3,9,5,FPR,-0.0421,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.3,9,5,PPR,-0.0403,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.3,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.3,9,5,EO_diff,0.053,,
structured,XGBoost,ForeignBornConcentration,0.4,9,5,TPR,-0.0246,3.0,0.0
structured,XGBoost,ForeignBornConcentration,0.4,9,5,FPR,-0.0549,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.4,9,5,PPR,-0.0515,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.4,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.4,9,5,EO_diff,0.0883,,
structured,XGBoost,ForeignBornConcentration,0.5,9,5,TPR,-0.0614,2.0,1.0
structured,XGBoost,ForeignBornConcentration,0.5,9,5,FPR,-0.0377,5.0,5.0
structured,XGBoost,ForeignBornConcentration,0.5,9,5,PPR,-0.0433,5.0,5.0
structured,XGBoost,ForeignBornConcentration,0.5,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.5,9,5,EO_diff,0.0778,,
structured,XGBoost,ForeignBornConcentration,0.6,9,5,TPR,-0.058,2.0,1.0
structured,XGBoost,ForeignBornConcentration,0.6,9,5,FPR,-0.0433,4.0,4.0
structured,XGBoost,ForeignBornConcentration,0.6,9,5,PPR,-0.0467,6.0,4.0
structured,XGBoost,ForeignBornConcentration,0.6,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.6,9,5,EO_diff,0.0759,,
structured,XGBoost,ForeignBornConcentration,0.7,9,5,TPR,-0.0702,4.0,3.0
structured,XGBoost,ForeignBornConcentration,0.7,9,5,FPR,-0.0149,5.0,4.0
structured,XGBoost,ForeignBornConcentration,0.7,9,5,PPR,-0.0247,6.0,6.0
structured,XGBoost,ForeignBornConcentration,0.7,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.7,9,5,EO_diff,0.0765,,
structured,XGBoost,ForeignBornConcentration,0.8,9,5,TPR,-0.0062,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.8,9,5,FPR,-0.003,2.0,0.0
structured,XGBoost,ForeignBornConcentration,0.8,9,5,PPR,-0.0035,2.0,0.0
structured,XGBoost,ForeignBornConcentration,0.8,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.8,9,5,EO_diff,0.0211,,
structured,XGBoost,ForeignBornConcentration,0.9,9,5,TPR,0.0002,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.9,9,5,FPR,0.0001,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.9,9,5,PPR,0.0001,0.0,0.0
structured,XGBoost,ForeignBornConcentration,0.9,9,5,AUC,-0.0042,,
structured,XGBoost,ForeignBornConcentration,0.9,9,5,EO_diff,0.0003,,
structured,XGBoost,HispanicConcentration,0.2,10,4,TPR,-0.0106,1.0,0.0
structured,XGBoost,HispanicConcentration,0.2,10,4,FPR,-0.0134,4.0,4.0
structured,XGBoost,HispanicConcentration,0.2,10,4,PPR,-0.0133,4.0,4.0
structured,XGBoost,HispanicConcentration,0.2,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.2,10,4,EO_diff,0.0249,,
structured,XGBoost,HispanicConcentration,0.3,10,4,TPR,-0.0294,0.0,0.0
structured,XGBoost,HispanicConcentration,0.3,10,4,FPR,-0.0341,5.0,5.0
structured,XGBoost,HispanicConcentration,0.3,10,4,PPR,-0.0342,5.0,5.0
structured,XGBoost,HispanicConcentration,0.3,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.3,10,4,EO_diff,0.0473,,
structured,XGBoost,HispanicConcentration,0.4,10,4,TPR,-0.0405,1.0,1.0
structured,XGBoost,HispanicConcentration,0.4,10,4,FPR,-0.0378,5.0,5.0
structured,XGBoost,HispanicConcentration,0.4,10,4,PPR,-0.0391,5.0,5.0
structured,XGBoost,HispanicConcentration,0.4,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.4,10,4,EO_diff,0.068,,
structured,XGBoost,HispanicConcentration,0.5,10,4,TPR,-0.0571,2.0,1.0
structured,XGBoost,HispanicConcentration,0.5,10,4,FPR,-0.0318,5.0,5.0
structured,XGBoost,HispanicConcentration,0.5,10,4,PPR,-0.037,5.0,5.0
structured,XGBoost,HispanicConcentration,0.5,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.5,10,4,EO_diff,0.0659,,
structured,XGBoost,HispanicConcentration,0.6,10,4,TPR,-0.0532,2.0,2.0
structured,XGBoost,HispanicConcentration,0.6,10,4,FPR,-0.0327,5.0,4.0
structured,XGBoost,HispanicConcentration,0.6,10,4,PPR,-0.0369,5.0,5.0
structured,XGBoost,HispanicConcentration,0.6,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.6,10,4,EO_diff,0.0626,,
structured,XGBoost,HispanicConcentration,0.7,10,4,TPR,-0.0385,3.0,2.0
structured,XGBoost,HispanicConcentration,0.7,10,4,FPR,-0.0113,5.0,3.0
structured,XGBoost,HispanicConcentration,0.7,10,4,PPR,-0.0165,6.0,6.0
structured,XGBoost,HispanicConcentration,0.7,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.7,10,4,EO_diff,0.0688,,
structured,XGBoost,HispanicConcentration,0.8,10,4,TPR,-0.0025,0.0,0.0
structured,XGBoost,HispanicConcentration,0.8,10,4,FPR,-0.0013,2.0,0.0
structured,XGBoost,HispanicConcentration,0.8,10,4,PPR,-0.0015,1.0,0.0
structured,XGBoost,HispanicConcentration,0.8,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.8,10,4,EO_diff,0.015,,
structured,XGBoost,HispanicConcentration,0.9,10,4,TPR,0.0003,0.0,0.0
structured,XGBoost,HispanicConcentration,0.9,10,4,FPR,0.0001,0.0,0.0
structured,XGBoost,HispanicConcentration,0.9,10,4,PPR,0.0001,0.0,0.0
structured,XGBoost,HispanicConcentration,0.9,10,4,AUC,-0.0131,,
structured,XGBoost,HispanicConcentration,0.9,10,4,EO_diff,0.0003,,
structured,XGBoost,LimitedEnglishConcentration,0.2,9,5,TPR,-0.0054,1.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.2,9,5,FPR,-0.0164,4.0,3.0
structured,XGBoost,LimitedEnglishConcentration,0.2,9,5,PPR,-0.0149,4.0,4.0
structured,XGBoost,LimitedEnglishConcentration,0.2,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.2,9,5,EO_diff,0.0223,,
structured,XGBoost,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0216,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0391,5.0,5.0
structured,XGBoost,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0371,5.0,5.0
structured,XGBoost,LimitedEnglishConcentration,0.3,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0468,,
structured,XGBoost,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0282,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.4,9,5,FPR,-0.056,7.0,7.0
structured,XGBoost,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0519,6.0,6.0
structured,XGBoost,LimitedEnglishConcentration,0.4,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0693,,
structured,XGBoost,LimitedEnglishConcentration,0.5,9,5,TPR,-0.0426,1.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0404,6.0,5.0
structured,XGBoost,LimitedEnglishConcentration,0.5,9,5,PPR,-0.0413,6.0,5.0
structured,XGBoost,LimitedEnglishConcentration,0.5,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0567,,
structured,XGBoost,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0542,2.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0402,5.0,5.0
structured,XGBoost,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0428,5.0,4.0
structured,XGBoost,LimitedEnglishConcentration,0.6,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0695,,
structured,XGBoost,LimitedEnglishConcentration,0.7,9,5,TPR,-0.0576,2.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.7,9,5,FPR,-0.0143,4.0,2.0
structured,XGBoost,LimitedEnglishConcentration,0.7,9,5,PPR,-0.0216,6.0,6.0
structured,XGBoost,LimitedEnglishConcentration,0.7,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.7,9,5,EO_diff,0.0616,,
structured,XGBoost,LimitedEnglishConcentration,0.8,9,5,TPR,-0.0004,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.8,9,5,FPR,-0.0031,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.8,9,5,PPR,-0.0026,1.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.8,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.8,9,5,EO_diff,0.0121,,
structured,XGBoost,LimitedEnglishConcentration,0.9,9,5,TPR,-0.0015,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.9,9,5,FPR,0.0001,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.9,9,5,PPR,-0.0002,0.0,0.0
structured,XGBoost,LimitedEnglishConcentration,0.9,9,5,AUC,-0.002,,
structured,XGBoost,LimitedEnglishConcentration,0.9,9,5,EO_diff,0.0015,,
structured,XGBoost,SES_group,0.2,14,0,TPR,-0.0166,2.0,0.0
structured,XGBoost,SES_group,0.2,14,0,FPR,0.0355,9.0,9.0
structured,XGBoost,SES_group,0.2,14,0,PPR,0.0305,9.0,9.0
structured,XGBoost,SES_group,0.2,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.2,14,0,EO_diff,0.0486,,
structured,XGBoost,SES_group,0.3,14,0,TPR,-0.0018,4.0,1.0
structured,XGBoost,SES_group,0.3,14,0,FPR,0.0637,11.0,11.0
structured,XGBoost,SES_group,0.3,14,0,PPR,0.0588,11.0,11.0
structured,XGBoost,SES_group,0.3,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.3,14,0,EO_diff,0.077,,
structured,XGBoost,SES_group,0.4,14,0,TPR,0.0399,4.0,2.0
structured,XGBoost,SES_group,0.4,14,0,FPR,0.0638,9.0,9.0
structured,XGBoost,SES_group,0.4,14,0,PPR,0.0667,10.0,8.0
structured,XGBoost,SES_group,0.4,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.4,14,0,EO_diff,0.0835,,
structured,XGBoost,SES_group,0.5,14,0,TPR,0.0554,3.0,3.0
structured,XGBoost,SES_group,0.5,14,0,FPR,0.0546,10.0,9.0
structured,XGBoost,SES_group,0.5,14,0,PPR,0.0613,11.0,10.0
structured,XGBoost,SES_group,0.5,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.5,14,0,EO_diff,0.0822,,
structured,XGBoost,SES_group,0.6,14,0,TPR,0.0576,5.0,4.0
structured,XGBoost,SES_group,0.6,14,0,FPR,0.0314,9.0,7.0
structured,XGBoost,SES_group,0.6,14,0,PPR,0.0408,9.0,9.0
structured,XGBoost,SES_group,0.6,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.6,14,0,EO_diff,0.0782,,
structured,XGBoost,SES_group,0.7,14,0,TPR,0.0376,4.0,2.0
structured,XGBoost,SES_group,0.7,14,0,FPR,0.0165,4.0,3.0
structured,XGBoost,SES_group,0.7,14,0,PPR,0.0228,6.0,5.0
structured,XGBoost,SES_group,0.7,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.7,14,0,EO_diff,0.0663,,
structured,XGBoost,SES_group,0.8,14,0,TPR,0.0127,3.0,0.0
structured,XGBoost,SES_group,0.8,14,0,FPR,0.0039,3.0,0.0
structured,XGBoost,SES_group,0.8,14,0,PPR,0.0062,3.0,0.0
structured,XGBoost,SES_group,0.8,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.8,14,0,EO_diff,0.023,,
structured,XGBoost,SES_group,0.9,14,0,TPR,-0.0,0.0,0.0
structured,XGBoost,SES_group,0.9,14,0,FPR,-0.0001,0.0,0.0
