id,risk_word_count,risk_word_density,risk_word_flag,distress_debt_pressure_count,distress_liquidity_shortage_count,distress_medical_life_shock_count,distress_refinancing_burden_count
545117,1,0.08333333333333333,1,1,0,0,0
542226,2,0.041666666666666664,1,0,0,2,0
547475,0,0.0,0,0,0,0,0
547023,1,0.047619047619047616,1,1,0,0,0
547296,2,0.08333333333333333,1,2,0,0,0
547286,0,0.0,0,0,0,0,0
547428,5,0.03937007874015748,1,1,2,2,0
547414,0,0.0,0,0,0,0,0
547149,2,0.2857142857142857,1,2,0,0,0
547304,6,0.0379746835443038,1,1,2,3,0
545189,3,0.03409090909090909,1,2,1,0,0
546014,8,0.07766990291262135,1,8,0,0,0
547248,0,0.0,0,0,0,0,0
547245,7,0.20588235294117646,1,7,0,0,0
547196,0,0.0,0,0,0,0,0
547206,2,0.10526315789473684,1,2,0,0,0
547215,2,0.2222222222222222,1,2,0,0,0
547182,0,0.0,0,0,0,0,0
547128,3,1.0,1,3,0,0,0
547162,1,0.09090909090909091,1,1,0,0,0
545370,0,0.0,0,0,0,0,0
546780,4,0.02857142857142857,1,2,2,0,0
547073,4,0.13333333333333333,1,4,0,0,0
547076,0,0.0,0,0,0,0,0
546341,9,0.07627118644067797,1,9,0,0,0
547005,2,0.028169014084507043,1,2,0,0,0
546999,0,0.0,0,0,0,0,0
546976,4,0.08,1,4,0,0,0
546974,0,0.0,0,0,0,0,0
546954,1,0.16666666666666666,1,1,0,0,0
543229,0,0.0,0,0,0,0,0
546921,0,0.0,0,0,0,0,0
546875,1,0.16666666666666666,1,1,0,0,0
546515,0,0.0,0,0,0,0,0
546895,0,0.0,0,0,0,0,0
546884,14,0.0979020979020979,1,9,3,2,0
546848,0,0.0,0,0,0,0,0
546817,4,0.04938271604938271,1,4,0,0,0
546793,0,0.0,0,0,0,0,0
546792,1,0.08333333333333333,1,1,0,0,0
546440,0,0.0,0,0,0,0,0
546782,5,0.06172839506172839,1,4,1,0,0
543331,3,0.07142857142857142,1,0,1,2,0
546778,3,0.06976744186046512,1,3,0,0,0
545949,5,0.15151515151515152,1,3,0,2,0
545385,1,0.02857142857142857,1,0,0,0,1
546714,1,0.009523809523809525,1,1,0,0,0
539041,0,0.0,0,0,0,0,0
546629,0,0.0,0,0,0,0,0
543945,5,0.08196721311475409,1,5,0,0,0
546615,5,0.01597444089456869,1,3,2,0,0
546657,1,0.08333333333333333,1,1,0,0,0
545196,0,0.0,0,0,0,0,0
546608,0,0.0,0,0,0,0,0
544972,0,0.0,0,0,0,0,0
546618,0,0.0,0,0,0,0,0
546611,0,0.0,0,0,0,0,0
546562,0,0.0,0,0,0,0,0
546527,10,0.09900990099009901,1,8,2,0,0
546531,3,0.07142857142857142,1,3,0,0,0
545710,0,0.0,0,0,0,0,0
546490,7,0.051094890510948905,1,7,0,0,0
508907,3,1.0,1,3,0,0,0
546093,3,0.42857142857142855,1,3,0,0,0
546450,17,0.06854838709677419,1,16,1,0,0
540131,3,0.03614457831325301,1,1,2,0,0
363593,14,0.06829268292682927,1,12,2,0,0
546371,2,0.045454545454545456,1,1,1,0,0
543951,9,0.04390243902439024,1,8,1,0,0
542391,0,0.0,0,0,0,0,0
546203,0,0.0,0,0,0,0,0
546338,0,0.0,0,0,0,0,0
546307,1,0.0625,1,1,0,0,0
546319,0,0.0,0,0,0,0,0
546282,2,0.01818181818181818,1,2,0,0,0
546280,14,0.034739454094292806,1,3,8,3,0
546279,0,0.0,0,0,0,0,0
546248,5,0.05952380952380952,1,5,0,0,0
544400,3,0.017241379310344827,1,1,0,2,0
546242,4,0.04395604395604396,1,4,0,0,0
545872,3,0.75,1,3,0,0,0
546240,1,0.07142857142857142,1,1,0,0,0
546192,21,0.14093959731543623,1,19,2,0,0
546223,6,0.061224489795918366,1,2,4,0,0
543524,0,0.0,0,0,0,0,0
545959,0,0.0,0,0,0,0,0
546088,0,0.0,0,0,0,0,0
518710,0,0.0,0,0,0,0,0
546186,9,0.04712041884816754,1,6,2,1,0
546104,0,0.0,0,0,0,0,0
536074,3,0.02564102564102564,1,3,0,0,0
546108,12,0.11009174311926606,1,5,2,5,0
546025,6,0.06593406593406594,1,5,0,1,0
544715,3,0.10714285714285714,1,3,0,0,0
546059,5,0.020161290322580645,1,2,3,0,0
543251,0,0.0,0,0,0,0,0
546028,0,0.0,0,0,0,0,0
546035,0,0.0,0,0,0,0,0
540476,0,0.0,0,0,0,0,0
544348,0,0.0,0,0,0,0,0
545956,0,0.0,0,0,0,0,0
543087,4,0.3076923076923077,1,2,0,2,0
545830,0,0.0,0,0,0,0,0
545110,0,0.0,0,0,0,0,0
545850,5,0.060240963855421686,1,4,1,0,0
544915,0,0.0,0,0,0,0,0
545768,5,0.06493506493506493,1,5,0,0,0
544385,0,0.0,0,0,0,0,0
545352,0,0.0,0,0,0,0,0
543204,5,0.04950495049504951,1,4,1,0,0
545782,0,0.0,0,0,0,0,0
543136,0,0.0,0,0,0,0,0
545783,0,0.0,0,0,0,0,0
545739,0,0.0,0,0,0,0,0
542007,4,0.014925373134328358,1,3,1,0,0
545346,0,0.0,0,0,0,0,0
545231,11,0.18333333333333332,1,10,0,0,1
545685,6,0.11764705882352941,1,6,0,0,0
545673,3,0.13636363636363635,1,2,1,0,0
545635,2,0.0392156862745098,1,1,1,0,0
545648,0,0.0,0,0,0,0,0
545649,0,0.0,0,0,0,0,0
545642,0,0.0,0,0,0,0,0
545640,1,0.016666666666666666,1,0,1,0,0
545602,1,0.07142857142857142,1,1,0,0,0
545606,6,0.05714285714285714,1,3,2,0,1
545601,6,0.125,1,6,0,0,0
545558,0,0.0,0,0,0,0,0
545452,0,0.0,0,0,0,0,0
545569,19,0.035781544256120526,1,14,3,1,1
545552,4,0.18181818181818182,1,4,0,0,0
545527,0,0.0,0,0,0,0,0
545435,10,0.014204545454545454,1,4,5,1,0
542021,0,0.0,0,0,0,0,0
542043,4,0.06896551724137931,1,4,0,0,0
543806,0,0.0,0,0,0,0,0
545408,0,0.0,0,0,0,0,0
544923,5,0.23809523809523808,1,5,0,0,0
545364,0,0.0,0,0,0,0,0
541798,0,0.0,0,0,0,0,0
545285,0,0.0,0,0,0,0,0
545274,0,0.0,0,0,0,0,0
545234,0,0.0,0,0,0,0,0
545156,2,0.02531645569620253,1,2,0,0,0
545120,5,0.0390625,1,1,3,1,0
544107,5,0.05154639175257732,1,5,0,0,0
530717,0,0.0,0,0,0,0,0
543553,2,0.18181818181818182,1,2,0,0,0
545072,0,0.0,0,0,0,0,0
545065,1,0.037037037037037035,1,1,0,0,0
543619,0,0.0,0,0,0,0,0
544994,0,0.0,0,0,0,0,0
512484,1,0.01639344262295082,1,0,1,0,0
544952,24,0.07407407407407407,1,14,4,6,0
544681,25,0.06702412868632708,1,16,5,4,0
544896,6,0.03428571428571429,1,5,0,0,1
544895,2,0.023255813953488372,1,2,0,0,0
544820,6,0.0375,1,3,2,1,0
544819,12,0.032,1,11,1,0,0
544815,0,0.0,0,0,0,0,0
544583,0,0.0,0,0,0,0,0
544778,1,0.01818181818181818,1,1,0,0,0
544758,6,0.15789473684210525,1,6,0,0,0
544737,0,0.0,0,0,0,0,0
544537,11,0.06626506024096386,1,10,1,0,0
544705,6,0.05309734513274336,1,6,0,0,0
544725,0,0.0,0,0,0,0,0
530221,0,0.0,0,0,0,0,0
544676,8,0.08421052631578947,1,6,0,1,1
544661,0,0.0,0,0,0,0,0
544619,9,0.4090909090909091,1,9,0,0,0
544578,8,0.09195402298850575,1,8,0,0,0
544558,6,0.03636363636363636,1,4,2,0,0
544566,4,0.08695652173913043,1,4,0,0,0
544553,3,0.03,1,1,1,1,0
544567,2,0.10526315789473684,1,2,0,0,0
544569,3,0.06818181818181818,1,3,0,0,0
541135,4,0.16,1,4,0,0,0
544453,2,0.058823529411764705,1,0,2,0,0
544418,2,0.11764705882352941,1,2,0,0,0
544435,3,0.10344827586206896,1,3,0,0,0
517179,5,0.04504504504504504,1,3,0,2,0
541802,3,0.037037037037037035,1,1,2,0,0
544402,3,0.375,1,3,0,0,0
543272,6,0.039735099337748346,1,6,0,0,0
544069,7,0.0440251572327044,1,5,1,1,0
544356,7,0.06422018348623854,1,6,1,0,0
544344,0,0.0,0,0,0,0,0
541320,0,0.0,0,0,0,0,0
543240,0,0.0,0,0,0,0,0
544323,3,0.018404907975460124,1,3,0,0,0
544303,7,0.12280701754385964,1,7,0,0,0
541818,15,0.08928571428571429,1,10,5,0,0
542945,0,0.0,0,0,0,0,0
544273,0,0.0,0,0,0,0,0
544216,1,0.09090909090909091,1,0,0,1,0
544191,4,0.125,1,0,0,4,0
544170,1,0.016666666666666666,1,0,1,0,0
544159,1,0.019230769230769232,1,1,0,0,0
544138,0,0.0,0,0,0,0,0
544128,0,0.0,0,0,0,0,0
544115,1,0.05263157894736842,1,1,0,0,0
544106,0,0.0,0,0,0,0,0
544098,0,0.0,0,0,0,0,0
544093,0,0.0,0,0,0,0,0
544081,0,0.0,0,0,0,0,0
544070,1,0.047619047619047616,1,0,1,0,0
544040,0,0.0,0,0,0,0,0
543977,0,0.0,0,0,0,0,0
542610,0,0.0,0,0,0,0,0
508496,0,0.0,0,0,0,0,0
544028,1,0.07692307692307693,1,0,1,0,0
544005,0,0.0,0,0,0,0,0
544025,4,0.3076923076923077,1,3,0,1,0
543974,2,0.03076923076923077,1,2,0,0,0
543979,1,0.058823529411764705,1,1,0,0,0
542664,10,0.08130081300813008,1,7,3,0,0
543975,0,0.0,0,0,0,0,0
543863,0,0.0,0,0,0,0,0
543973,2,0.019417475728155338,1,1,1,0,0
497597,6,0.17142857142857143,1,6,0,0,0
501703,0,0.0,0,0,0,0,0
543940,30,0.07712082262210797,1,18,9,3,0
543926,4,0.12903225806451613,1,3,1,0,0
538714,0,0.0,0,0,0,0,0
541026,4,0.13793103448275862,1,4,0,0,0
543840,0,0.0,0,0,0,0,0
542915,1,0.034482758620689655,1,0,0,1,0
543890,0,0.0,0,0,0,0,0
543873,31,0.09967845659163987,1,24,5,2,0
543848,0,0.0,0,0,0,0,0
539368,3,0.018072289156626505,1,3,0,0,0
542448,9,0.10975609756097561,1,6,3,0,0
543829,2,0.02857142857142857,1,2,0,0,0
543811,9,0.06474820143884892,1,6,3,0,0
541733,0,0.0,0,0,0,0,0
543747,2,0.01015228426395939,1,1,0,1,0
543732,0,0.0,0,0,0,0,0
543722,0,0.0,0,0,0,0,0
543702,0,0.0,0,0,0,0,0
543709,4,0.016129032258064516,1,0,0,4,0
543704,0,0.0,0,0,0,0,0
543675,4,0.047619047619047616,1,1,1,2,0
543662,3,0.16666666666666666,1,0,2,0,1
543652,0,0.0,0,0,0,0,0
539948,8,0.06837606837606838,1,7,1,0,0
542652,0,0.0,0,0,0,0,0
536505,0,0.0,0,0,0,0,0
543579,3,0.020134228187919462,1,0,1,2,0
542005,0,0.0,0,0,0,0,0
543572,21,0.06583072100313479,1,12,5,4,0
543550,0,0.0,0,0,0,0,0
543502,0,0.0,0,0,0,0,0
543509,0,0.0,0,0,0,0,0
543489,1,0.012195121951219513,1,0,1,0,0
540228,9,0.08411214953271028,1,9,0,0,0
543486,8,0.06557377049180328,1,5,1,2,0
542761,6,0.04411764705882353,1,5,1,0,0
525780,0,0.0,0,0,0,0,0
543350,4,0.0547945205479452,1,2,2,0,0
526359,0,0.0,0,0,0,0,0
543363,0,0.0,0,0,0,0,0
542332,6,0.10344827586206896,1,6,0,0,0
543406,0,0.0,0,0,0,0,0
542882,6,0.017543859649122806,1,3,1,1,1
543060,9,0.09782608695652174,1,8,0,1,0
538933,0,0.0,0,0,0,0,0
542143,0,0.0,0,0,0,0,0
541685,6,0.02857142857142857,1,6,0,0,0
543297,0,0.0,0,0,0,0,0
543283,0,0.0,0,0,0,0,0
543264,0,0.0,0,0,0,0,0
543225,4,0.047619047619047616,1,4,0,0,0
542898,1,0.02,1,1,0,0,0
472795,1,0.05263157894736842,1,1,0,0,0
543208,15,0.043478260869565216,1,11,4,0,0
543152,0,0.0,0,0,0,0,0
543141,0,0.0,0,0,0,0,0
542645,0,0.0,0,0,0,0,0
543171,0,0.0,0,0,0,0,0
543168,0,0.0,0,0,0,0,0
543130,3,0.12,1,3,0,0,0
542796,0,0.0,0,0,0,0,0
543114,0,0.0,0,0,0,0,0
540647,0,0.0,0,0,0,0,0
543090,2,0.125,1,2,0,0,0
543085,3,0.015384615384615385,1,3,0,0,0
543032,3,0.058823529411764705,1,2,1,0,0
543029,0,0.0,0,0,0,0,0
541703,6,0.10344827586206896,1,4,2,0,0
543020,0,0.0,0,0,0,0,0
543009,10,0.07246376811594203,1,10,0,0,0
543003,0,0.0,0,0,0,0,0
542999,9,0.030303030303030304,1,7,2,0,0
541068,0,0.0,0,0,0,0,0
542972,4,0.04938271604938271,1,3,1,0,0
542402,0,0.0,0,0,0,0,0
536096,0,0.0,0,0,0,0,0
542946,0,0.0,0,0,0,0,0
542859,11,0.06111111111111111,1,9,1,0,1
542877,0,0.0,0,0,0,0,0
542873,0,0.0,0,0,0,0,0
542854,0,0.0,0,0,0,0,0
542849,22,0.032640949554896145,1,18,1,3,0
542613,2,0.016666666666666666,1,0,1,0,1
542781,1,0.014285714285714285,1,1,0,0,0
538645,1,0.029411764705882353,1,0,1,0,0
542751,0,0.0,0,0,0,0,0
542739,6,0.022813688212927757,1,2,4,0,0
542738,0,0.0,0,0,0,0,0
542709,6,0.02127659574468085,1,1,3,2,0
542678,0,0.0,0,0,0,0,0
542659,0,0.0,0,0,0,0,0
542658,0,0.0,0,0,0,0,0
541464,3,0.0410958904109589,1,1,2,0,0
542638,9,0.10975609756097561,1,7,2,0,0
542199,0,0.0,0,0,0,0,0
542631,0,0.0,0,0,0,0,0
541949,0,0.0,0,0,0,0,0
523979,1,0.012195121951219513,1,0,1,0,0
542601,9,0.12,1,8,0,1,0
542553,0,0.0,0,0,0,0,0
542591,4,0.032520325203252036,1,4,0,0,0
542550,1,0.023809523809523808,1,0,1,0,0
542137,0,0.0,0,0,0,0,0
542296,1,0.25,1,1,0,0,0
541316,6,0.08823529411764706,1,3,2,1,0
542465,0,0.0,0,0,0,0,0
542443,1,0.1111111111111111,1,0,0,1,0
542461,0,0.0,0,0,0,0,0
542343,0,0.0,0,0,0,0,0
542454,0,0.0,0,0,0,0,0
542433,1,0.018518518518518517,1,0,1,0,0
541273,0,0.0,0,0,0,0,0
542400,0,0.0,0,0,0,0,0
532588,4,0.4444444444444444,1,2,2,0,0
542383,0,0.0,0,0,0,0,0
542364,3,0.07692307692307693,1,3,0,0,0
542231,0,0.0,0,0,0,0,0
542358,0,0.0,0,0,0,0,0
542350,0,0.0,0,0,0,0,0
542311,8,0.039603960396039604,1,6,2,0,0
540070,2,0.046511627906976744,1,1,1,0,0
542312,16,0.034858387799564274,1,11,3,2,0
542299,0,0.0,0,0,0,0,0
542263,4,0.15384615384615385,1,3,1,0,0
542243,6,0.06521739130434782,1,5,1,0,0
542230,4,0.0784313725490196,1,3,0,1,0
542233,0,0.0,0,0,0,0,0
542117,6,0.1111111111111111,1,6,0,0,0
542146,0,0.0,0,0,0,0,0
542149,0,0.0,0,0,0,0,0
539519,5,0.0684931506849315,1,5,0,0,0
541417,4,0.0851063829787234,1,4,0,0,0
540859,0,0.0,0,0,0,0,0
542050,5,0.10869565217391304,1,5,0,0,0
542040,0,0.0,0,0,0,0,0
541599,0,0.0,0,0,0,0,0
541979,1,0.018518518518518517,1,1,0,0,0
541971,0,0.0,0,0,0,0,0
541934,0,0.0,0,0,0,0,0
485685,0,0.0,0,0,0,0,0
541906,0,0.0,0,0,0,0,0
541894,0,0.0,0,0,0,0,0
541835,1,0.017857142857142856,1,1,0,0,0
541449,2,0.0425531914893617,1,0,1,0,1
538362,4,0.23529411764705882,1,3,1,0,0
531759,0,0.0,0,0,0,0,0
539338,3,0.04918032786885246,1,3,0,0,0
541696,3,0.07894736842105263,1,3,0,0,0
539929,7,0.05223880597014925,1,6,1,0,0
541435,6,0.09523809523809523,1,5,1,0,0
541472,3,0.06,1,3,0,0,0
541620,0,0.0,0,0,0,0,0
541614,7,0.109375,1,6,0,0,1
541598,0,0.0,0,0,0,0,0
541524,3,0.2,1,3,0,0,0
541585,0,0.0,0,0,0,0,0
541566,4,0.03333333333333333,1,4,0,0,0
541531,1,0.058823529411764705,1,1,0,0,0
541493,15,0.05102040816326531,1,13,1,1,0
541475,1,0.02702702702702703,1,0,0,1,0
496878,2,0.08695652173913043,1,2,0,0,0
541473,0,0.0,0,0,0,0,0
541204,0,0.0,0,0,0,0,0
541423,14,0.04827586206896552,1,10,2,2,0
541358,0,0.0,0,0,0,0,0
541339,0,0.0,0,0,0,0,0
541336,0,0.0,0,0,0,0,0
541291,5,0.3125,1,4,0,0,1
540893,0,0.0,0,0,0,0,0
541249,0,0.0,0,0,0,0,0
541243,0,0.0,0,0,0,0,0
541189,2,0.09090909090909091,1,2,0,0,0
541190,0,0.0,0,0,0,0,0
541122,2,0.06896551724137931,1,2,0,0,0
540335,0,0.0,0,0,0,0,0
541056,0,0.0,0,0,0,0,0
540502,0,0.0,0,0,0,0,0
466454,0,0.0,0,0,0,0,0
540925,0,0.0,0,0,0,0,0
535562,0,0.0,0,0,0,0,0
540844,5,0.033783783783783786,1,4,0,1,0
540829,1,0.014084507042253521,1,0,1,0,0
540808,1,0.014285714285714285,1,0,1,0,0
540787,0,0.0,0,0,0,0,0
540147,10,0.1111111111111111,1,5,5,0,0
540781,0,0.0,0,0,0,0,0
540779,0,0.0,0,0,0,0,0
538689,8,0.10810810810810811,1,7,1,0,0
540772,9,0.13432835820895522,1,5,0,4,0
540768,0,0.0,0,0,0,0,0
540757,6,0.02912621359223301,1,4,1,1,0
538989,2,0.009345794392523364,1,0,0,2,0
540740,1,0.01694915254237288,1,1,0,0,0
540733,0,0.0,0,0,0,0,0
540721,0,0.0,0,0,0,0,0
540706,7,0.02702702702702703,1,6,0,0,1
538508,0,0.0,0,0,0,0,0
540671,0,0.0,0,0,0,0,0
540107,6,0.04081632653061224,1,2,1,3,0
540622,0,0.0,0,0,0,0,0
540617,4,0.0975609756097561,1,3,1,0,0
540610,0,0.0,0,0,0,0,0
540560,0,0.0,0,0,0,0,0
540564,5,0.06329113924050633,1,5,0,0,0
540556,5,0.3125,1,5,0,0,0
539241,9,0.046875,1,8,0,1,0
540407,9,0.1,1,9,0,0,0
532334,5,0.03164556962025317,1,2,1,2,0
538947,5,0.026455026455026454,1,5,0,0,0
527345,5,0.04201680672268908,1,5,0,0,0
540354,10,0.11363636363636363,1,8,0,1,1
540431,0,0.0,0,0,0,0,0
539764,0,0.0,0,0,0,0,0
539769,0,0.0,0,0,0,0,0
540204,10,0.09259259259259259,1,10,0,0,0
540369,1,0.16666666666666666,1,1,0,0,0
538025,0,0.0,0,0,0,0,0
540348,29,0.0562015503875969,1,27,0,2,0
540325,0,0.0,0,0,0,0,0
540300,2,0.125,1,0,2,0,0
540270,0,0.0,0,0,0,0,0
540280,1,0.07692307692307693,1,1,0,0,0
540234,0,0.0,0,0,0,0,0
539869,4,0.21052631578947367,1,4,0,0,0
540137,4,0.10526315789473684,1,3,0,1,0
540112,3,0.02027027027027027,1,1,0,2,0
540180,0,0.0,0,0,0,0,0
540179,2,0.03278688524590164,1,2,0,0,0
538731,1,0.011235955056179775,1,0,1,0,0
540130,1,0.02127659574468085,1,0,0,1,0
539484,0,0.0,0,0,0,0,0
540101,0,0.0,0,0,0,0,0
540055,10,0.07092198581560284,1,8,1,1,0
529104,0,0.0,0,0,0,0,0
539928,3,0.05,1,3,0,0,0
533539,0,0.0,0,0,0,0,0
539925,0,0.0,0,0,0,0,0
539837,8,0.09523809523809523,1,8,0,0,0
539889,6,0.10526315789473684,1,6,0,0,0
523540,10,0.08547008547008547,1,6,2,2,0
539874,7,0.050724637681159424,1,6,0,1,0
539854,0,0.0,0,0,0,0,0
539850,0,0.0,0,0,0,0,0
539834,5,0.1724137931034483,1,5,0,0,0
539011,6,0.03680981595092025,1,5,1,0,0
539806,0,0.0,0,0,0,0,0
539798,0,0.0,0,0,0,0,0
539768,2,0.05128205128205128,1,2,0,0,0
539752,11,0.049107142857142856,1,10,1,0,0
539734,7,0.1,1,5,0,2,0
539729,8,0.16,1,4,3,1,0
539737,0,0.0,0,0,0,0,0
539714,0,0.0,0,0,0,0,0
539708,0,0.0,0,0,0,0,0
539695,0,0.0,0,0,0,0,0
539601,6,0.04225352112676056,1,5,1,0,0
538526,3,0.019736842105263157,1,0,0,3,0
537441,0,0.0,0,0,0,0,0
523435,8,0.09411764705882353,1,5,2,1,0
539577,0,0.0,0,0,0,0,0
539607,0,0.0,0,0,0,0,0
539608,7,0.2,1,5,2,0,0
539596,1,0.047619047619047616,1,1,0,0,0
539223,1,0.03225806451612903,1,1,0,0,0
538557,1,0.018518518518518517,1,1,0,0,0
537804,34,0.11221122112211221,1,28,2,3,1
537342,2,0.022727272727272728,1,2,0,0,0
539517,6,0.5454545454545454,1,6,0,0,0
539378,1,0.058823529411764705,1,0,1,0,0
539493,0,0.0,0,0,0,0,0
538896,0,0.0,0,0,0,0,0
539463,5,0.07575757575757576,1,4,1,0,0
539462,1,0.01020408163265306,1,1,0,0,0
539455,0,0.0,0,0,0,0,0
539354,0,0.0,0,0,0,0,0
539392,7,0.07526881720430108,1,4,3,0,0
539419,0,0.0,0,0,0,0,0
539422,2,0.044444444444444446,1,2,0,0,0
539405,0,0.0,0,0,0,0,0
539356,9,0.037815126050420166,1,8,1,0,0
539353,0,0.0,0,0,0,0,0
539327,1,0.03333333333333333,1,1,0,0,0
539051,0,0.0,0,0,0,0,0
538350,1,0.025,1,0,1,0,0
539293,1,0.011764705882352941,1,1,0,0,0
539292,0,0.0,0,0,0,0,0
538865,0,0.0,0,0,0,0,0
539228,0,0.0,0,0,0,0,0
538613,1,0.029411764705882353,1,0,1,0,0
539204,0,0.0,0,0,0,0,0
539181,0,0.0,0,0,0,0,0
539150,5,0.09090909090909091,1,4,1,0,0
539128,11,0.09090909090909091,1,11,0,0,0
535251,5,0.05952380952380952,1,4,1,0,0
539132,0,0.0,0,0,0,0,0
539053,0,0.0,0,0,0,0,0
539119,0,0.0,0,0,0,0,0
539083,10,0.06060606060606061,1,9,1,0,0
538971,0,0.0,0,0,0,0,0
538530,0,0.0,0,0,0,0,0
539014,0,0.0,0,0,0,0,0
539020,4,0.05063291139240506,1,4,0,0,0
539003,7,0.022222222222222223,1,2,2,3,0
538964,0,0.0,0,0,0,0,0
538955,0,0.0,0,0,0,0,0
538904,0,0.0,0,0,0,0,0
538354,0,0.0,0,0,0,0,0
538907,4,0.07547169811320754,1,4,0,0,0
538889,3,0.033707865168539325,1,2,1,0,0
538901,1,0.047619047619047616,1,0,1,0,0
538836,0,0.0,0,0,0,0,0
538165,6,0.0425531914893617,1,6,0,0,0
538862,5,0.35714285714285715,1,5,0,0,0
538812,6,0.375,1,6,0,0,0
538743,0,0.0,0,0,0,0,0
537061,0,0.0,0,0,0,0,0
538757,6,0.1875,1,6,0,0,0
538287,0,0.0,0,0,0,0,0
538742,1,0.01098901098901099,1,1,0,0,0
536354,4,0.044444444444444446,1,3,0,0,1
538248,0,0.0,0,0,0,0,0
538701,0,0.0,0,0,0,0,0
537022,3,0.07894736842105263,1,2,1,0,0
538692,2,0.024691358024691357,1,2,0,0,0
538622,0,0.0,0,0,0,0,0
538682,2,0.08,1,0,1,0,1
536045,0,0.0,0,0,0,0,0
535472,0,0.0,0,0,0,0,0
537505,0,0.0,0,0,0,0,0
512667,11,0.03188405797101449,1,5,2,4,0
538599,7,0.043209876543209874,1,6,1,0,0
538596,0,0.0,0,0,0,0,0
538561,0,0.0,0,0,0,0,0
538544,0,0.0,0,0,0,0,0
537568,11,0.10091743119266056,1,7,1,3,0
538494,3,0.13636363636363635,1,3,0,0,0
537162,0,0.0,0,0,0,0,0
535955,1,0.16666666666666666,1,1,0,0,0
538443,0,0.0,0,0,0,0,0
520055,19,0.05740181268882175,1,15,2,2,0
538444,0,0.0,0,0,0,0,0
538367,0,0.0,0,0,0,0,0
537454,0,0.0,0,0,0,0,0
538376,0,0.0,0,0,0,0,0
538360,4,0.16,1,4,0,0,0
538336,7,0.03664921465968586,1,3,3,1,0
538222,1,0.0125,1,0,1,0,0
538298,0,0.0,0,0,0,0,0
536299,2,0.03125,1,0,2,0,0
537433,0,0.0,0,0,0,0,0
538274,5,0.35714285714285715,1,5,0,0,0
538236,5,0.10869565217391304,1,5,0,0,0
538267,2,0.16666666666666666,1,2,0,0,0
538263,0,0.0,0,0,0,0,0
537070,0,0.0,0,0,0,0,0
537037,2,0.04,1,2,0,0,0
538168,1,0.02,1,1,0,0,0
538134,1,0.006535947712418301,1,1,0,0,0
538129,0,0.0,0,0,0,0,0
538123,0,0.0,0,0,0,0,0
538111,12,0.10526315789473684,1,5,5,1,1
538104,0,0.0,0,0,0,0,0
538056,2,0.014814814814814815,1,2,0,0,0
538050,3,0.025423728813559324,1,3,0,0,0
537664,0,0.0,0,0,0,0,0
538031,4,0.06153846153846154,1,3,0,1,0
538024,6,0.13636363636363635,1,6,0,0,0
538010,2,0.10526315789473684,1,2,0,0,0
537952,0,0.0,0,0,0,0,0
537907,0,0.0,0,0,0,0,0
537896,5,0.08333333333333333,1,3,1,1,0
537883,0,0.0,0,0,0,0,0
537890,0,0.0,0,0,0,0,0
537383,2,0.04878048780487805,1,2,0,0,0
537855,0,0.0,0,0,0,0,0
537831,29,0.056530214424951264,1,26,2,0,1
537110,17,0.02901023890784983,1,13,0,4,0
537792,1,0.017857142857142856,1,1,0,0,0
537736,81,0.14647377938517178,1,81,0,0,0
537783,9,0.030201342281879196,1,6,2,1,0
537743,1,0.04,1,0,1,0,0
537688,0,0.0,0,0,0,0,0
537678,0,0.0,0,0,0,0,0
537675,3,0.05,1,3,0,0,0
537651,0,0.0,0,0,0,0,0
537645,6,0.061224489795918366,1,4,2,0,0
537617,2,0.18181818181818182,1,2,0,0,0
537616,0,0.0,0,0,0,0,0
537601,0,0.0,0,0,0,0,0
537562,0,0.0,0,0,0,0,0
532486,3,1.0,1,3,0,0,0
537538,4,0.047619047619047616,1,3,1,0,0
537523,3,0.10714285714285714,1,3,0,0,0
536180,6,0.03314917127071823,1,6,0,0,0
535489,0,0.0,0,0,0,0,0
537448,2,0.008583690987124463,1,2,0,0,0
534128,6,0.06060606060606061,1,5,1,0,0
537393,0,0.0,0,0,0,0,0
534867,0,0.0,0,0,0,0,0
537354,1,0.011494252873563218,1,1,0,0,0
535580,0,0.0,0,0,0,0,0
534793,0,0.0,0,0,0,0,0
537324,0,0.0,0,0,0,0,0
537320,1,0.043478260869565216,1,0,1,0,0
537275,0,0.0,0,0,0,0,0
513447,9,0.05232558139534884,1,7,2,0,0
529130,0,0.0,0,0,0,0,0
537294,0,0.0,0,0,0,0,0
537297,2,0.11764705882352941,1,0,0,2,0
537250,1,0.018518518518518517,1,1,0,0,0
537245,3,0.23076923076923078,1,3,0,0,0
537244,0,0.0,0,0,0,0,0
537226,0,0.0,0,0,0,0,0
535811,16,0.031067961165048542,1,11,2,3,0
537167,0,0.0,0,0,0,0,0
535244,1,0.05555555555555555,1,1,0,0,0
537203,2,0.11764705882352941,1,2,0,0,0
513036,3,0.0375,1,3,0,0,0
537095,0,0.0,0,0,0,0,0
534250,16,0.08205128205128205,1,9,2,5,0
535968,3,0.01775147928994083,1,0,1,1,1
535351,0,0.0,0,0,0,0,0
537078,11,0.09166666666666666,1,11,0,0,0
537058,0,0.0,0,0,0,0,0
537043,8,0.04819277108433735,1,2,2,4,0
537018,0,0.0,0,0,0,0,0
537011,3,0.017964071856287425,1,1,0,2,0
536625,2,0.06896551724137931,1,2,0,0,0
535912,0,0.0,0,0,0,0,0
